,word,count
1604,放心好了,1
1605,放弃,1
1606,放射,1
1607,撕破,1
1608,撕去,1
1609,撕下来,1
1610,撒酒疯,1
1611,撒起,1
1612,撒娇,1
1613,摸黑,1
1614,摸索,1
1615,摸牌,1
1616,摸摸索索,1
1617,摸了摸,1
1618,摩托,1
1619,撞入,1
1620,摧毁,1
1621,摘起,1
1622,摘掉,1
1623,摘下来,1
1624,摔死,1
1625,摇钱树,1
1626,摇橹,1
1627,摇曳,1
1628,摇旗,1
1629,摇头叹息,1
1630,摆道,1
1631,摆脱,1
1632,摆手,1
1633,摧枯拉朽,1
1634,摆动,1
1635,撞坏,1
1636,播散,1
1637,放宽,1
1638,放到,1
1639,放出,1
1640,攻打,1
1641,改过去,1
1642,改日再来,1
1643,改善,1
1644,收音机,1
1645,收留,1
1646,收好,1
1647,收复失地,1
1648,收复,1
1649,撞头,1
1650,收回,1
1651,支着,1
1652,支架,1
1653,支援,1
1654,支持不住,1
1655,支持,1
1656,支成,1
1657,攘外必先安内,1
1658,擦额,1
1659,擦起,1
1660,擦掉,1
1661,操纵,1
1662,操心,1
1663,收入,1
1664,愿望,1
1665,招架不住,1
1666,招展,1
1667,手小,1
1668,手娟,1
1669,手吻,1
1670,手发,1
1671,手便,1
1672,手使,1
1673,手低,1
1674,手不动,1
1675,扇子,1
1676,所说,1
1677,所欲,1
1678,所有人,1
1679,所应,1
1680,所定,1
1681,所住,1
1682,房顶,1
1683,房客,1
1684,房子,1
1685,房太太,1
1686,房上,1
1687,戴眼镜,1
1688,戴戴,1
1689,截然不同,1
1690,戚系余,1
1691,战斗者,1
1692,手扭亮,1
1693,手拿着,1
1694,手提,1
1695,手擦额,1
1696,打发,1
1697,打动,1
1698,打击,1
1699,打主意,1
1700,打个比方,1
1701,打个招呼,1
1702,打不开,1
1703,扒皮,1
1704,扑空,1
1705,扑灭,1
1706,扑打,1
1707,扑上来,1
1708,战友,1
1709,扑上去,1
1710,才貌,1
1711,才活,1
1712,才德兼备,1
1713,才学,1
1714,才女,1
1715,才华,1
1716,手表,1
1717,手脸,1
1718,手笑,1
1719,手站,1
1720,手电筒,1
1721,手狠,1
1722,才高八斗,1
1723,戒备,1
1724,我连课,1
1725,我费,1
1726,成天价,1
1727,成千上万,1
1728,成分,1
1729,成其,1
1730,成人,1
1731,戊戌,1
1732,懒懒,1
1733,懒得,1
1734,懊悔,1
1735,憧憬,1
1736,憎恨,1
1737,憋死,1
1738,成妈,1
1739,憋不住,1
1740,慰问,1
1741,慢腾腾,1
1742,慢步,1
1743,慢条斯理,1
1744,慢慢说,1
1745,慢吞吞,1
1746,慌里慌张,1
1747,慌慌张张,1
1748,慌悚地,1
1749,慌悚,1
1750,慈爱,1
1751,慈幼院,1
1752,慷慨激昂,1
1753,打发走,1
1754,成家,1
1755,成日成夜,1
1756,我读,1
1757,我能,1
1758,我种,1
1759,我用,1
1760,我生,1
1761,我求,1
1762,我本,1
1763,我望,1
1764,我想,1
1765,我念,1
1766,我常提,1
1767,我常,1
1768,成心,1
1769,我学得,1
1770,我告,1
1771,我别,1
1772,我养,1
1773,我全,1
1774,我余敬,1
1775,我余,1
1776,我代,1
1777,我亲,1
1778,成长,1
1779,成胡,1
1780,成绩,1
1781,成林,1
1782,我妈,1
1783,招来,1
1784,打听一下,1
1785,打官司,1
1786,抱着书,1
1787,抱来,1
1788,抱回,1
1789,抬个,1
1790,披散,1
1791,报复,1
1792,护送,1
1793,抢过来,1
1794,抢过,1
1795,抢案,1
1796,抢劫,1
1797,抢会,1
1798,抛撒,1
1799,抛出,1
1800,抚爱,1
1801,抚养,1
1802,折腰,1
1803,投递,1
1804,投海,1
1805,投射,1
1806,投奔,1
1807,投入,1
1808,抓脸,1
1809,抓破,1
1810,抓点,1
1811,抱负,1
1812,抵不过,1
1813,抵京,1
1814,抵抗力,1
1815,拚外,1
1816,拙号,1
1817,拖走,1
1818,拖延,1
1819,拔脚,1
1820,拐杖,1
1821,拐弯抹角,1
1822,拐带,1
1823,拍桌子,1
1824,拍卖,1
1825,拉过,1
1826,拉着,1
1827,抓好,1
1828,拉后腿,1
1829,拉下脸来,1
1830,拆散,1
1831,担忧,1
1832,拄着,1
1833,抿着嘴笑,1
1834,抿着,1
1835,抽骨,1
1836,抽泣,1
1837,抽来,1
1838,抽出,1
1839,押送,1
1840,押孝陵,1
1841,拉去,1
1842,抓保,1
1843,抑郁,1
1844,把表,1
1845,扬得,1
1846,扬头,1
1847,扫兴,1
1848,执迷不悟,1
1849,执迷,1
1850,执政,1
1851,扦子,1
1852,扣留,1
1853,托着,1
1854,托盘,1
1855,托派,1
1856,托托,1
1857,扬着,1
1858,扔开,1
1859,打鼓,1
1860,打颤,1
1861,打门声,1
1862,打转,1
1863,打看,1
1864,打电报,1
1865,打牌,1
1866,打火机,1
1867,打毁,1
1868,打掩护,1
1869,打扫,1
1870,打开门,1
1871,扔下,1
1872,打声,1
1873,扬言,1
1874,扭亮,1
1875,把玩,1
1876,把戏,1
1877,抄点,1
1878,技术,1
1879,找遍,1
1880,找许,1
1881,找站,1
1882,找张,1
1883,找人,1
1884,找不着,1
1885,找不出,1
1886,扼死,1
1887,扬起,1
1888,扼杀,1
1889,批评,1
1890,批判,1
1891,扶助,1
1892,扳起,1
1893,扳着,1
1894,扯碎,1
1895,扯开,1
1896,扯住,1
1897,扭过头,1
1898,扭脸,1
1899,扭红,1
1900,扭痛,1
1901,扼住,1
1902,小意思,1
1903,痛恨,1
1904,痛苦万分,1
1905,迂回前进,1
1906,迁怒于,1
1907,边缘,1
1908,边上,1
1909,辩白,1
1910,输了钱,1
1911,辅仁大学,1
1912,轻飘飘,1
1913,轻贱,1
1914,轻视,1
1915,轻薄,1
1916,轻细,1
1917,轻纱,1
1918,轻率地,1
1919,轻率,1
1920,轻浮,1
1921,轻松愉快,1
1922,轻易,1
1923,轰隆,1
1924,轰然,1
1925,轰动,1
1926,轰击,1
1927,软越,1
1928,软绵绵,1
1929,软磨,1
1930,迅地,1
1931,迅雷,1
1932,迅雷不及掩耳,1
1933,过个,1
1934,近视眼,1
1935,近两年来,1
1936,运动鞋,1
1937,运动员,1
1938,运动会,1
1939,迎着,1
1940,迎接,1
1941,迎去,1
1942,迈进,1
1943,迈过,1
1944,迈起,1
1945,迈出,1
1946,软硬,1
1947,迈不动,1
1948,过重,1
1949,过活,1
1950,过洋,1
1951,过来人,1
1952,过早地,1
1953,过日子,1
1954,过意不去,1
1955,过学,1
1956,过失,1
1957,过堂,1
1958,过分,1
1959,过些,1
1960,过高,1
1961,软底,1
1962,软化,1
1963,轮流,1
1964,蹲累,1
1965,蹲下,1
1966,蹊跷,1
1967,蹂躏,1
1968,蹀躞,1
1969,踮起,1
1970,踪迹,1
1971,踪影,1
1972,踢倒,1
1973,踏着,1
1974,踉跄,1
1975,跺脚,1
1976,蹿出,1
1977,跷着,1
1978,跳跳,1
1979,跳罗,1
1980,跳海,1
1981,跳来跳去,1
1982,跳动,1
1983,跳上来,1
1984,路经,1
1985,路有冻死骨,1
1986,路旁,1
1987,路不近,1
1988,跪倒,1
1989,跟你走,1
1990,跳进来,1
1991,返回,1
1992,蹿到,1
1993,身去,1
1994,转角处,1
1995,转瞬间,1
1996,转眼,1
1997,转来,1
1998,转弯,1
1999,转头,1
2000,转动,1
2001,转出去,1
2002,车里,1
2003,车轮,1
2004,车身,1
2005,车窗,1
2006,身世,1
2007,车到,1
2008,躺下来,1
2009,躲躲闪闪,1
2010,躲躲,1
2011,躲起来,1
2012,躲藏,1
2013,躲开,1
2014,身败名裂,1
2015,身段,1
2016,身材高大,1
2017,身材,1
2018,身影,1
2019,身封刚,1
2020,躺椅,1
2021,跟上来,1
2022,返身,1
2023,还礼,1
2024,逃到,1
2025,适可而止,1
2026,送饭,1
2027,送道,1
2028,送礼,1
2029,送命,1
2030,送出门,1
2031,送些,1
2032,送丧,1
2033,送上,1
2034,退出,1
2035,退入,1
2036,追起,1
2037,追快,1
2038,追忆,1
2039,迹象,1
2040,迸放,1
2041,迸发,1
2042,迸出来,1
2043,迸出,1
2044,迷魂药,1
2045,迷蒙,1
2046,迷糊,1
2047,述说,1
2048,迫近,1
2049,逃回,1
2050,逃得,1
2051,逃来,1
2052,逃荒,1
2053,道长,1
2054,道破,1
2055,道德家,1
2056,道人,1
2057,遏制,1
2058,逼近,1
2059,逮先,1
2060,逮人,1
2061,逞英雄,1
2062,逝去,1
2063,通车,1
2064,通红,1
2065,迫不及待,1
2066,通开,1
2067,逗得,1
2068,途中,1
2069,递过,1
2070,逐渐,1
2071,逐步,1
2072,透顶,1
2073,透进,1
2074,透明,1
2075,透不过气,1
2076,选课,1
2077,选择,1
2078,逃避,1
2079,通宵,1
2080,迢迢千里,1
2081,迟滞,1
2082,连续不断,1
2083,这样的话,1
2084,这条,1
2085,这村,1
2086,这本,1
2087,这有,1
2088,这方面,1
2089,这所,1
2090,这心,1
2091,这幢,1
2092,这套,1
2093,这多人,1
2094,这多,1
2095,这点,1
2096,这堆,1
2097,这十来,1
2098,这准,1
2099,这使,1
2100,这份,1
2101,这人,1
2102,这么着,1
2103,这么晚,1
2104,这么回事,1
2105,这丑,1
2106,这一来,1
2107,还过得去,1
2108,还称,1
2109,这块,1
2110,还放,1
2111,这群,1
2112,这话,1
2113,连累,1
2114,连珠炮,1
2115,连易,1
2116,连接,1
2117,连想,1
2118,连头,1
2119,连向,1
2120,连动,1
2121,连到,1
2122,连余敬,1
2123,连个,1
2124,违背,1
2125,这脸,1
2126,远大,1
2127,远些,1
2128,进静悄,1
2129,进程,1
2130,进小,1
2131,进取心,1
2132,进关,1
2133,进人来,1
2134,进京,1
2135,进临,1
2136,这顿,1
2137,这间,1
2138,这身,1
2139,远后,1
2140,道阔,1
2141,跛脚,1
2142,跑跑,1
2143,说舍,1
2144,说泽总,1
2145,说泽,1
2146,说止,1
2147,说木字,1
2148,说妮,1
2149,说妈,1
2150,说够,1
2151,说前,1
2152,说光,1
2153,说余,1
2154,说会,1
2155,说不清,1
2156,说不下去,1
2157,语调,1
2158,语无伦次,1
2159,语声,1
2160,诬蔑,1
2161,详细,1
2162,该死,1
2163,诡谲,1
2164,诡计多端,1
2165,话题一转,1
2166,话头,1
2167,话匣子,1
2168,说藏,1
2169,说行,1
2170,说谎,1
2171,说错,1
2172,谈完,1
2173,谈吐,1
2174,谈到,1
2175,谈人堆,1
2176,谈些,1
2177,谈个,1
2178,谈不清,1
2179,谆谆地,1
2180,谆谆嘱咐,1
2181,调情,1
2182,课不去,1
2183,读钱少,1
2184,话剧,1
2185,读的书,1
2186,读得,1
2187,读一读,1
2188,读一系,1
2189,诸君子,1
2190,请赏,1
2191,请贵部,1
2192,请示,1
2193,请教,1
2194,请发,1
2195,请个,1
2196,说饭,1
2197,说闲话,1
2198,读点,1
2199,话到嘴边,1
2200,诙谐,1
2201,诗兴大发,1
2202,讲干,1
2203,讲完,1
2204,讲坛,1
2205,讲价钱,1
2206,记挂着,1
2207,记忆,1
2208,议题,1
2209,训练,1
2210,让茶,1
2211,讨过,1
2212,讨论一下,1
2213,讨胡,1
2214,讲究,1
2215,认贼作父,1
2216,认不出,1
2217,认不,1
2218,订立,1
2219,订婚,1
2220,计么,1
2221,譬如,1
2222,警觉,1
2223,警惕性,1
2224,警备,1
2225,誓死,1
2226,言词,1
2227,言归于好,1
2228,认作,1
2229,谈得,1
2230,讲道,1
2231,许多次,1
2232,诗低,1
2233,试试看,1
2234,试试,1
2235,试探,1
2236,试图,1
2237,词句,1
2238,诉起,1
2239,评价,1
2240,访亲,1
2241,设备简陋,1
2242,设备,1
2243,讽刺,1
2244,许多条,1
2245,论理学,1
2246,许宁激,1
2247,许宁梦中,1
2248,许宁本,1
2249,许宁挥挥,1
2250,许宁押,1
2251,许宁想,1
2252,许宁心,1
2253,许宁常,1
2254,许宁小,1
2255,许宁好,1
2256,许宁后,1
2257,许宁别,1
2258,许宁罗,1
2259,跑过来,1
2260,谈怕,1
2261,谈点,1
2262,起名叫,1
2263,起压,1
2264,起劲,1
2265,起人来,1
2266,赶集,1
2267,赶回,1
2268,赶上去,1
2269,赶上,1
2270,赵妈,1
2271,走远,1
2272,走运,1
2273,走西,1
2274,走累,1
2275,走林,1
2276,走时,1
2277,走散,1
2278,走快,1
2279,走心,1
2280,走屋,1
2281,走好运,1
2282,走后,1
2283,走刚,1
2284,走入,1
2285,走不脱,1
2286,走不活,1
2287,起哄,1
2288,起小,1
2289,起床,1
2290,起架,1
2291,跑腿,1
2292,跑步,1
2293,跑得快,1
2294,跑不动,1
2295,跑上来,1
2296,跌进,1
2297,跌跌撞撞,1
2298,跋涉,1
2299,越高,1
2300,越轨,1
2301,越越,1
2302,越读,1
2303,赤诚,1
2304,越念,1
2305,越往,1
2306,越举,1
2307,越为,1
2308,超过,1
2309,超越,1
2310,超人,1
2311,趁机,1
2312,趁早,1
2313,趁势,1
2314,起程,1
2315,起灯,1
2316,起火,1
2317,越快越好,1
2318,赤手空拳,1
2319,赤匪,1
2320,赤党定,1
2321,贫困,1
2322,贪图,1
2323,货郎鼓,1
2324,货色,1
2325,责任感,1
2326,财家,1
2327,贡献一切,1
2328,贡献,1
2329,负责人,1
2330,负疚,1
2331,贞操,1
2332,贝贝抱,1
2333,贴完,1
2334,贝多芬,1
2335,豪壮,1
2336,象牙塔,1
2337,象牙之塔,1
2338,豆腐块,1
2339,豁然开朗,1
2340,谦让,1
2341,谋生,1
2342,谈过,1
2343,谈边,1
2344,谈说,1
2345,谈论着,1
2346,谈笑风生,1
2347,豺狼,1
2348,谈情,1
2349,贴心,1
2350,贵客,1
2351,赞赏,1
2352,赞许,1
2353,赞美,1
2354,赞扬,1
2355,赛跑,1
2356,赔赔,1
2357,赔本,1
2358,赔得起,1
2359,赏金,1
2360,赏赐,1
2361,赏识,1
2362,赏给,1
2363,贴金,1
2364,赎罪,1
2365,赌气,1
2366,赌案,1
2367,赌客,1
2368,资本论,1
2369,资本家,1
2370,资料,1
2371,贼溜溜,1
2372,费心,1
2373,费尽心机,1
2374,费尽,1
2375,贸然,1
2376,贵校,1
2377,赎回,1
2378,触景生情,1
2379,遥望,1
2380,避难所,1
2381,领进,1
2382,领路,1
2383,领结,1
2384,领导者,1
2385,领头,1
2386,领到,1
2387,领人,1
2388,预期,1
2389,预先,1
2390,颀长,1
2391,顿开茅塞,1
2392,顾虑,1
2393,顾惜,1
2394,顾忌,1
2395,顾不到,1
2396,顾不了,1
2397,顽固不化,1
2398,顺眼,1
2399,顺民,1
2400,顺从,1
2401,顶端,1
2402,顶撞,1
2403,顶事,1
2404,顶上,1
2405,音调,1
2406,颇费,1
2407,颠沛流离,1
2408,颤声,1
2409,风俗,1
2410,飘飘然,1
2411,飘舞着,1
2412,飘着,1
2413,飘洒,1
2414,飘散在,1
2415,飘散,1
2416,飘忽,1
2417,飘动,1
2418,飓风,1
2419,飒飒,1
2420,风露,1
2421,风雨飘摇,1
2422,鞭打,1
2423,风趣横生,1
2424,风行一时,1
2425,风潮,1
2426,风波,1
2427,风沙,1
2428,风暴,1
2429,风景,1
2430,风平浪静,1
2431,风尘仆仆,1
2432,风尘,1
2433,风化,1
2434,风到,1
2435,风光,1
2436,风趣,1
2437,鞭响,1
2438,鞋子,1
2439,革命化,1
2440,静小白,1
2441,静够,1
2442,静伏,1
2443,青翠,1
2444,青筋,1
2445,露面,1
2446,露露,1
2447,露污,1
2448,露到,1
2449,霎地,1
2450,霉烂,1
2451,震旦,1
2452,静想,1
2453,震撼人心,1
2454,雾霭,1
2455,雷声,1
2456,雪莱,1
2457,雪花,1
2458,雪片,1
2459,雨越,1
2460,雨水,1
2461,雨果,1
2462,雨声,1
2463,雨下,1
2464,雏儿,1
2465,雇车,1
2466,震撼,1
2467,飞一地,1
2468,静止,1
2469,静真,1
2470,革命先烈,1
2471,面色苍白,1
2472,面皮,1
2473,面熟,1
2474,面条,1
2475,面影,1
2476,面庞,1
2477,面子,1
2478,面墙而立,1
2479,面去,1
2480,靡靡之音,1
2481,靠门边,1
2482,静看,1
2483,靠窗,1
2484,非政治性,1
2485,非常复杂,1
2486,非刑,1
2487,非人,1
2488,静闷,1
2489,静道,1
2490,静读,1
2491,静请,1
2492,静说,1
2493,静美真,1
2494,静站,1
2495,静真想,1
2496,靠拢,1
2497,雇主,1
2498,飞到,1
2499,飞天,1
2500,麻木状态,1
2501,麻将,1
2502,鹏程万里,1
2503,鸭舌帽,1
2504,鸣枪,1
2505,鸡叫,1
2506,鸟儿,1
2507,鲜丽,1
2508,鲍到,1
2509,鲁迅,1
2510,鱼肚白,1
2511,鱼眼,1
2512,鱼样,1
2513,鱼来,1
2514,魔窟,1
2515,魔王,1
2516,魑魅魍魉,1
2517,魅惑,1
2518,魅人,1
2519,鬼鬼祟祟,1
2520,鬼话,1
2521,鬼脸,1
2522,鬼呀,1
2523,鬼不觉,1
2524,高高地,1
2525,麻烦,1
2526,麻纱,1
2527,黄叶,1
2528,黄牙,1
2529,鼻子尖,1
2530,鼓起,1
2531,鼓着,1
2532,黯旧,1
2533,黝黑,1
2534,默默,1
2535,默想,1
2536,黑龙江,1
2537,黑色,1
2538,黑脸,1
2539,黑瘦,1
2540,黑烟,1
2541,高念,1
2542,黑漆一团,1
2543,黑水,1
2544,黑框,1
2545,黑枣,1
2546,黑忽忽,1
2547,黑得,1
2548,黑字,1
2549,黑又亮,1
2550,黑人,1
2551,黑亮,1
2552,黎明前,1
2553,黄黄的,1
2554,黄金,1
2555,黑沉沉,1
2556,高度,1
2557,高尚,1
2558,高大雄伟,1
2559,香烟头,1
2560,馆进,1
2561,饿渴,1
2562,饿极了,1
2563,饼子,1
2564,饱饱,1
2565,饱经沧桑,1
2566,饱经忧患,1
2567,饱尝,1
2568,饭铺,1
2569,饥寒交迫,1
2570,餐桌,1
2571,香甜,1
2572,食物,1
2573,食品,1
2574,食具,1
2575,飞高,1
2576,飞进来,1
2577,飞过去,1
2578,飞转,1
2579,飞跑,1
2580,飞跃,1
2581,飞舞,1
2582,飞机场,1
2583,飞扬,1
2584,飞奔,1
2585,食橱,1
2586,飞卷,1
2587,馥郁,1
2588,马克思列宁主义,1
2589,高呼口号,1
2590,高呼,1
2591,高亢,1
2592,高举,1
2593,高中生,1
2594,高中毕业,1
2595,高三,1
2596,骨瘦如柴,1
2597,骚闹,1
2598,骚扰,1
2599,骗子,1
2600,骑马,1
2601,马上,1
2602,骆驼,1
2603,驻防,1
2604,驻守,1
2605,驴子,1
2606,驳斥,1
2607,驱逐,1
2608,驯驭,1
2609,驯服,1
2610,马革裹尸,1
2611,马赛曲,1
2612,马弁,1
2613,马屁拍,1
2614,马屁,1
2615,骂人,1
2616,避而不谈,1
2617,集合起来,1
2618,集会游行,1
2619,钻入,1
2620,钳子,1
2621,钱装,1
2622,钱手,1
2623,钟表匠,1
2624,针线,1
2625,金表,1
2626,金色,1
2627,金石为开,1
2628,金枝玉叶,1
2629,金子,1
2630,金壳,1
2631,金喉,1
2632,金光,1
2633,金丝,1
2634,野马,1
2635,野火烧不尽,1
2636,野心,1
2637,野妓,1
2638,野味,1
2639,重陷,1
2640,重重的,1
2641,重重,1
2642,重整,1
2643,重伤,1
2644,钻研,1
2645,铁丝网,1
2646,铁壁,1
2647,铁条,1
2648,长到,1
2649,长住,1
2650,长久之计,1
2651,镶着,1
2652,镜框,1
2653,镀金,1
2654,镀过,1
2655,锻炼,1
2656,锥子,1
2657,错门,1
2658,错路,1
2659,错话,1
2660,里院,1
2661,锐利,1
2662,锅子,1
2663,铿锵,1
2664,铺盖卷,1
2665,铺时,1
2666,银色,1
2667,银波,1
2668,银河,1
2669,银光,1
2670,铤而走险,1
2671,铅板,1
2672,铁流,1
2673,铁栏,1
2674,锅灶,1
2675,里间,1
2676,里长,1
2677,里醒,1
2678,那连,1
2679,那英俊,1
2680,那般,1
2681,那死,1
2682,那次,1
2683,那有,1
2684,那怕,1
2685,那怎么行,1
2686,那张,1
2687,那座,1
2688,那年,1
2689,那就好,1
2690,那阵子,1
2691,那家伙,1
2692,那大,1
2693,那可真,1
2694,那口,1
2695,那卷,1
2696,那包,1
2697,那件事,1
2698,那亲,1
2699,那一晚,1
2700,邂逅,1
2701,邀来,1
2702,邀功请赏,1
2703,避雨,1
2704,那太,1
2705,长去,1
2706,邮局,1
2707,邻村,1
2708,里立,1
2709,里海,1
2710,里流,1
2711,里油,1
2712,里心,1
2713,里存,1
2714,里伴,1
2715,释放出来,1
2716,采取,1
2717,醒酒,1
2718,醉意,1
2719,醉心,1
2720,邮差,1
2721,醉得,1
2722,酸甜,1
2723,酱肉,1
2724,酱油,1
2725,酝酿,1
2726,酒醉,1
2727,酒瓶子,1
2728,配合,1
2729,鄙夷,1
2730,都城,1
2731,部队,1
2732,郁闷,1
2733,郁郁寡欢,1
2734,醉人,1
2735,集合号,1
2736,长发,1
2737,长吁,1
2738,院墙,1
2739,陡壁,1
2740,限定,1
2741,降到,1
2742,陈说,1
2743,陈独秀,1
2744,陈旧,1
2745,陈手,1
2746,陆陆续续,1
2747,陆续,1
2748,附属品,1
2749,附在,1
2750,阿格,1
2751,阿姨,1
2752,阻挠,1
2753,阻拦,1
2754,阶级路线,1
2755,阶级斗争,1
2756,阶级分析,1
2757,阶级,1
2758,阶石,1
2759,阶下囚,1
2760,阵营,1
2761,阴黑,1
2762,阴霾,1
2763,院落,1
2764,院长,1
2765,险境,1
2766,险峻,1
2767,雄鸡,1
2768,雄赳赳地,1
2769,难驾驭,1
2770,难言,1
2771,难看,1
2772,难处,1
2773,难坏,1
2774,难受,1
2775,难办,1
2776,难兄难弟,1
2777,难为情,1
2778,隔开,1
2779,阴郁,1
2780,隐约可见,1
2781,随风,1
2782,随身带,1
2783,随机应变,1
2784,随拾,1
2785,随手,1
2786,随心所欲,1
2787,随处,1
2788,随口,1
2789,隆重,1
2790,隆情,1
2791,陶然亭,1
2792,陪小白,1
2793,隐秘,1
2794,阴沉,1
2795,阴毒,1
2796,阴森森,1
2797,问泽,1
2798,问得,1
2799,问姓,1
2800,问去,1
2801,问倒,1
2802,问一问,1
2803,闭聊余敬,1
2804,闭口,1
2805,闭上眼,1
2806,闪起,1
2807,闪着光,1
2808,闪烁,1
2809,问熟,1
2810,门魏,1
2811,门禁森严,1
2812,门楼,1
2813,门去,1
2814,长途,1
2815,长辛店,1
2816,长谈,1
2817,长蛇,1
2818,长白山,1
2819,长活,1
2820,长春,1
2821,长怪,1
2822,长吁短叹,1
2823,门道,1
2824,长叹,1
2825,问讯,1
2826,问说,1
2827,阴历年,1
2828,阴云,1
2829,队长,1
2830,阔绰,1
2831,阔气,1
2832,阔人,1
2833,阅读,1
2834,阅览室,1
2835,闻声,1
2836,闹腾,1
2837,闹着玩,1
2838,闹水,1
2839,问询,1
2840,闹大,1
2841,闹别扭,1
2842,闷闷地,1
2843,闷热,1
2844,闲逸,1
2845,闲情逸致,1
2846,闲坐,1
2847,闲不住,1
2848,闯西,1
2849,闯来闯去,1
2850,闯出去,1
2851,闯出,1
2852,问过,1
2853,闹声,1
2854,痛楚,1
2855,解雇,1
2856,解脱,1
2857,笑容满面,1
2858,笑嘻嘻,1
2859,笑了起来,1
2860,笑一笑,1
2861,竹林,1
2862,竹帘子,1
2863,竹帘,1
2864,竹布,1
2865,端饭,1
2866,端过来,1
2867,端来,1
2868,端庄,1
2869,端到,1
2870,端上来,1
2871,竭尽,1
2872,童养媳,1
2873,章句,1
2874,竟连,1
2875,竟有,1
2876,竟是,1
2877,竟敢,1
2878,竟向,1
2879,竟别,1
2880,竟会,1
2881,站立起来,1
2882,笑挥大,1
2883,笑语,1
2884,笔有,1
2885,笔直,1
2886,第二十章,1
2887,第二十四章,1
2888,第二十六章,1
2889,第二十八章,1
2890,第二十五章,1
2891,第二十二章,1
2892,第二十九章,1
2893,第二十三章,1
2894,第二十七章,1
2895,第二十一章,1
2896,第二件,1
2897,第九章,1
2898,站立,1
2899,第三面,1
2900,第三个,1
2901,第七章,1
2902,第一重,1
2903,第一节,1
2904,第一眼,1
2905,第一张,1
2906,第一封,1
2907,第一夜,1
2908,第一堂,1
2909,第一件,1
2910,笨蛋,1
2911,笔记,1
2912,第三章,1
2913,站牌,1
2914,站床,1
2915,站不稳,1
2916,穷僻,1
2917,稳当,1
2918,稍微,1
2919,稀里哗啦,1
2920,稀罕,1
2921,稀稀落落,1
2922,稀疏,1
2923,稀奇,1
2924,称赞,1
2925,积蓄,1
2926,积极行动,1
2927,积极,1
2928,穷学生,1
2929,秩序,1
2930,秘书长,1
2931,科班出身,1
2932,秋风,1
2933,秋雁飞,1
2934,秋日,1
2935,秋天,1
2936,秃秃,1
2937,私逃,1
2938,私人生活,1
2939,禾苗,1
2940,离着,1
2941,离奇,1
2942,秘藏,1
2943,第二篇,1
2944,穷爹,1
2945,空子,1
2946,竖起,1
2947,立锥之地,1
2948,立场,1
2949,立三,1
2950,窘迫,1
2951,窘状,1
2952,窘急,1
2953,窘态,1
2954,窘住,1
2955,窗隙,1
2956,窗边,1
2957,窗纱,1
2958,空地,1
2959,窗棂,1
2960,窑子,1
2961,窍门,1
2962,窄小,1
2963,突突,1
2964,突如其来,1
2965,突地,1
2966,突变,1
2967,突出,1
2968,空隙,1
2969,空讲,1
2970,空白,1
2971,空泛,1
2972,窗户纸,1
2973,离墙,1
2974,第二节,1
2975,第二面,1
2976,红唇,1
2977,红到,1
2978,红了眼,1
2979,纠结,1
2980,繁密,1
2981,繁华,1
2982,累纸,1
2983,累累,1
2984,紫红,1
2985,紧靠着,1
2986,紧靠在,1
2987,紧靠,1
2988,紧追,1
2989,紧身,1
2990,紧蹙,1
2991,紧贴住,1
2992,紧要关头,1
2993,紧缩着,1
2994,紧缩,1
2995,紧盯,1
2996,紧挨,1
2997,紧咬,1
2998,紧凑,1
2999,紧人,1
3000,索性,1
3001,红妓,1
3002,红帽子,1
3003,红日,1
3004,红漆,1
3005,细细,1
3006,细心地,1
3007,细微,1
3008,细小,1
3009,线袜,1
3010,线索,1
3011,纸站,1
3012,纸包,1
3013,纸上,1
3014,纷纷议论,1
3015,纷扰,1
3016,纵谈,1
3017,索娃来,1
3018,纳思,1
3019,纯粹,1
3020,纯洁高尚,1
3021,纯净,1
3022,纯为,1
3023,纪念大会,1
3024,纪念品,1
3025,纪念会,1
3026,级任,1
3027,约定,1
3028,约会,1
3029,红红的,1
3030,红眼,1
3031,纱窗,1
3032,系嘛,1
3033,糟蹋,1
3034,糟乱,1
3035,算了,1
3036,算个,1
3037,答非所问,1
3038,答话,1
3039,答理,1
3040,等到,1
3041,等会儿,1
3042,等一等,1
3043,笼子,1
3044,笸箩,1
3045,第四章,1
3046,第四天,1
3047,算了吧,1
3048,第十章,1
3049,第十四章,1
3050,第十六章,1
3051,第十八章,1
3052,第十五章,1
3053,第十二章,1
3054,第十九章,1
3055,第十三章,1
3056,第十七章,1
3057,第十一章,1
3058,第六章,1
3059,第八章,1
3060,第五章,1
3061,第十次,1
3062,第二道,1
3063,算全,1
3064,算得什么,1
3065,糊糊涂涂,1
3066,糊糊,1
3067,糊涂虫,1
3068,精诚所至,1
3069,精糟,1
3070,精瘦,1
3071,精疲力尽,1
3072,精干,1
3073,粪土,1
3074,粘贴,1
3075,粗鲁,1
3076,粗糙,1
3077,算得了,1
3078,粗笨,1
3079,粗嘎,1
3080,粗中有细,1
3081,粉红,1
3082,籍贯,1
3083,簌簌,1
3084,篮子,1
3085,管理员,1
3086,管子,1
3087,管好,1
3088,管保,1
3089,算账,1
3090,算白过,1
3091,粗大,1
3092,细绳,1
3093,福享,1
3094,祸来,1
3095,相距,1
3096,相貌,1
3097,相象,1
3098,相称,1
3099,相离,1
3100,相当,1
3101,相对无言,1
3102,相容,1
3103,相好,1
3104,直视,1
