,word,count
3033,扬起,1
3034,看上,1
3035,扫射,1
3036,扫兴,1
3037,执行命令,1
3038,执着,1
3039,执政者,1
3040,扣门,1
3041,扣留,1
3042,扣来扣去,1
3043,扯起来,1
3044,抬眼,1
3045,相连,1
3046,相貌,1
3047,抒情歌曲,1
3048,抒发,1
3049,直响,1
3050,抑扬,1
3051,直率,1
3052,直隶,1
3053,相会,1
3054,抄下,1
3055,相处,1
3056,找门路,1
3057,找水,1
3058,相当,1
3059,找来找去,1
3060,找条,1
3061,找找看,1
3062,找女,1
3063,相比,1
3064,相知,1
3065,相离,1
3066,相称,1
3067,批道,1
3068,相见,1
3069,批准,1
3070,扶桌,1
3071,扶到,1
3072,扳道,1
3073,扳过,1
3074,扳回,1
3075,扣押,1
3076,皮袍,1
3077,皮沙发,1
3078,拾柴,1
3079,拾到,1
3080,拷打,1
3081,拳脚,1
3082,白姐姐,1
3083,拭泪,1
3084,拧成,1
3085,白学,1
3086,拦在,1
3087,白小姐,1
3088,拥有,1
3089,白干,1
3090,白发,1
3091,白搭,1
3092,拥塞,1
3093,拣去,1
3094,拟定,1
3095,拜托,1
3096,招牌,1
3097,招手,1
3098,招待,1
3099,白流,1
3100,白热化,1
3101,拙劣,1
3102,拘谨,1
3103,拘束,1
3104,白油,1
3105,白养,1
3106,拿点,1
3107,白光,1
3108,挑来,1
3109,挑拨离间,1
3110,瘦猴样,1
3111,瘪三,1
3112,瘪嘴,1
3113,按捺不住,1
3114,瘪瘪的,1
3115,瘫倒,1
3116,指给,1
3117,瘫小,1
3118,癫狂,1
3119,指甲,1
3120,指教,1
3121,登上,1
3122,指挥员,1
3123,登时,1
3124,登着,1
3125,指指点点,1
3126,登载,1
3127,指导,1
3128,指出,1
3129,挂青,1
3130,挂羊头卖狗肉,1
3131,挂满,1
3132,挂号,1
3133,白云,1
3134,白人,1
3135,拘住,1
3136,拖断,1
3137,白皙,1
3138,拍马屁,1
3139,百分之九十几,1
3140,抿着嘴,1
3141,抽逼得,1
3142,抽象,1
3143,抽袋,1
3144,百米,1
3145,抽搐起来,1
3146,皇上,1
3147,皇冠,1
3148,抽咽,1
3149,抽向,1
3150,皎洁,1
3151,皮向,1
3152,抽下,1
3153,抽上来,1
3154,押车,1
3155,押给,1
3156,抹泪,1
3157,抹擦,1
3158,皮影戏,1
3159,抵赖,1
3160,皮得瑞来,1
3161,抱紧,1
3162,抱稳,1
3163,皮望,1
3164,抱头鼠窜,1
3165,抱头,1
3166,拂面,1
3167,皮球,1
3168,百八十块,1
3169,白鞋,1
3170,拍胸脯,1
3171,拍肩膀,1
3172,拍桌子,1
3173,白等忆念,1
3174,拍打着,1
3175,拍孟大环,1
3176,拍子,1
3177,白粉,1
3178,拉道,1
3179,拉车,1
3180,拉起燕,1
3181,白绸,1
3182,白胡子,1
3183,白脸,1
3184,白花钱,1
3185,拉拉,1
3186,拉扣,1
3187,拉开,1
3188,白薯,1
3189,白袜,1
3190,拆洗,1
3191,拆散,1
3192,拆开,1
3193,拆台,1
3194,担负,1
3195,白闹,1
3196,白雪,1
3197,担子,1
3198,瘦江,1
3199,扛着,1
3200,看个,1
3201,真连,1
3202,战争,1
3203,眨眼睛,1
3204,眯起,1
3205,戒备,1
3206,戒严令,1
3207,眸子,1
3208,我院,1
3209,我闻过,1
3210,我读,1
3211,眺望,1
3212,我见,1
3213,真越,1
3214,我装,1
3215,我绝,1
3216,我算,1
3217,我用,1
3218,眼中,1
3219,我爱过,1
3220,我爱你,1
3221,我点,1
3222,眼口,1
3223,我本,1
3224,我救,1
3225,我操,1
3226,我接,1
3227,眼下,1
3228,战斗性,1
3229,战术,1
3230,真行,1
3231,房顶,1
3232,真对,1
3233,真干,1
3234,真心,1
3235,房站,1
3236,房租,1
3237,真想害,1
3238,房梁,1
3239,真是太,1
3240,真替,1
3241,房前,1
3242,真有假,1
3243,真没想到,1
3244,户口簿,1
3245,真爱爱,1
3246,真的假,1
3247,戴大,1
3248,真真是,1
3249,戳穿,1
3250,截然不同,1
3251,截堵,1
3252,截住,1
3253,戛然,1
3254,战鼓,1
3255,战胜者,1
3256,真答,1
3257,真苦,1
3258,我托,1
3259,我想求,1
3260,眼圈,1
3261,我待,1
3262,戏谑,1
3263,戏指,1
3264,戏好,1
3265,戏台,1
3266,懦弱,1
3267,懒洋洋,1
3268,着劲儿,1
3269,懒得,1
3270,懊悔,1
3271,着急起来,1
3272,着火,1
3273,憧憬,1
3274,睡午觉,1
3275,睡得,1
3276,睡意,1
3277,憋闷,1
3278,睡梦中,1
3279,睡眼,1
3280,慢秀兰,1
3281,睡眼惺忪,1
3282,慢慢说,1
3283,慢性子,1
3284,慑服,1
3285,慎重,1
3286,慌道,1
3287,慌悚,1
3288,睡足,1
3289,眼馋,1
3290,所住,1
3291,眼见,1
3292,眼花缭乱,1
3293,我常到,1
3294,眼巴巴,1
3295,我家,1
3296,我害,1
3297,眼望,1
3298,眼油头,1
3299,我原,1
3300,我出,1
3301,我党,1
3302,我俩,1
3303,眼白,1
3304,我以,1
3305,我下,1
3306,眼皮子,1
3307,成长,1
3308,成见,1
3309,成群结队,1
3310,眼目,1
3311,眼眶,1
3312,成眠,1
3313,眼眶里,1
3314,成果,1
3315,成年累月,1
3316,成就,1
3317,成好,1
3318,成天价,1
3319,成双成对,1
3320,成分,1
3321,扛活,1
3322,真实情况,1
3323,真好,1
3324,打心,1
3325,打得,1
3326,看报,1
3327,打定主意,1
3328,看望,1
3329,打够,1
3330,打垮,1
3331,打场,1
3332,打听一下,1
3333,看满,1
3334,打发,1
3335,打动,1
3336,看得足,1
3337,看白,1
3338,打入,1
3339,看着办,1
3340,打伤,1
3341,看老法,1
3342,打交道,1
3343,看花了,1
3344,打乱,1
3345,打主意,1
3346,打个,1
3347,打不上,1
3348,看起,1
3349,扑鼻而来,1
3350,打出,1
3351,打扫,1
3352,看得见,1
3353,打扰,1
3354,托尔斯泰,1
3355,看事,1
3356,扔给,1
3357,看些,1
3358,看人屋,1
3359,打骂,1
3360,看会,1
3361,打门,1
3362,看做,1
3363,打通,1
3364,打输,1
3365,看全,1
3366,打肿脸充胖子,1
3367,看在眼里,1
3368,看够,1
3369,看天,1
3370,打短工,1
3371,看太,1
3372,打电话,1
3373,打狗看主,1
3374,打牌,1
3375,打火机,1
3376,打消,1
3377,打水满,1
3378,看家,1
3379,看得,1
3380,打抱不平,1
3381,扑面,1
3382,扑通一声,1
3383,扑通,1
3384,扑到,1
3385,手柔声,1
3386,手枪,1
3387,真像,1
3388,手有,1
3389,手摸,1
3390,手握着,1
3391,手推,1
3392,手接,1
3393,手掌,1
3394,真叫,1
3395,手拉住,1
3396,手把,1
3397,手扶,1
3398,真可笑,1
3399,手妈,1
3400,手哄,1
3401,手和手,1
3402,手含,1
3403,手势,1
3404,手儿,1
3405,手下,1
3406,真噎,1
3407,手一烧,1
3408,真块,1
3409,真够,1
3410,所训,1
3411,真太少,1
3412,手榴弹,1
3413,所当体,1
3414,手死,1
3415,手玩些,1
3416,扑上去,1
3417,看错,1
3418,才行,1
3419,看长,1
3420,才德兼备,1
3421,才学,1
3422,才子,1
3423,才华,1
3424,手问,1
3425,看门,1
3426,手说告,1
3427,手说,1
3428,手装,1
3429,真不愿,1
3430,手舞足蹈,1
3431,真个,1
3432,手脸,1
3433,手脚,1
3434,手背,1
3435,手续,1
3436,真人,1
3437,手细,1
3438,手紧,1
3439,手笔,1
3440,真会,1
3441,手真,1
3442,真伪,1
3443,真假,1
3444,挖出来,1
3445,挖掉,1
3446,瘦弱,1
3447,政界,1
3448,玩得,1
3449,政治经济学,1
3450,政治经济,1
3451,政治犯,1
3452,玩意,1
3453,玩来,1
3454,玩艺,1
3455,放风,1
3456,玩艺儿,1
3457,玫瑰花,1
3458,放轻,1
3459,玩弄着,1
3460,放走,1
3461,放说,1
3462,放肆,1
3463,放空炮,1
3464,放着,1
3465,环望,1
3466,放松,1
3467,放暑假,1
3468,放掉,1
3469,放手大干,1
3470,放手,1
3471,环气,1
3472,环紧,1
3473,放账,1
3474,故乡,1
3475,玩够,1
3476,玩味,1
3477,王太太,1
3478,教来,1
3479,王家,1
3480,王小姐,1
3481,王府井,1
3482,王府井大街,1
3483,王彦文拉着,1
3484,王彦文耳里,1
3485,教会学校,1
3486,救火,1
3487,王忠站,1
3488,救放,1
3489,救国会,1
3490,王有,1
3491,救命恩人,1
3492,救命,1
3493,救人,1
3494,救亡图存,1
3495,王村,1
3496,王英,1
3497,王赵,1
3498,敏感,1
3499,王麻子,1
3500,敌不过,1
3501,玩乐,1
3502,故识,1
3503,玩去,1
3504,环视,1
3505,放开手脚,1
3506,环顾,1
3507,放射,1
3508,理了理,1
3509,理人,1
3510,收不收,1
3511,支配,1
3512,支部,1
3513,支撑,1
3514,理工科,1
3515,攘外,1
3516,理所当然,1
3517,理智,1
3518,理科,1
3519,琉璃瓦,1
3520,琳琅满目,1
3521,瑞拉,1
3522,擅捕,1
3523,擂站,1
3524,擂着,1
3525,瑟缩着,1
3526,撷英番,1
3527,撵出去,1
3528,撮握,1
3529,撮合,1
3530,瑰丽,1
3531,瓦舍,1
3532,撕碎,1
3533,撕毁,1
3534,撕去,1
3535,收割,1
3536,王八,1
3537,收口,1
3538,收复,1
3539,放学,1
3540,放好,1
3541,放哨,1
3542,现形,1
3543,放出去,1
3544,现时,1
3545,放上,1
3546,玷污,1
3547,攻坚,1
3548,玻璃瓶,1
3549,攻上来,1
3550,攻一炮,1
3551,玻璃碴,1
3552,改观,1
3553,改组,1
3554,改正,1
3555,改日再来,1
3556,改好,1
3557,珍惜,1
3558,珍重,1
3559,改个,1
3560,收音机,1
3561,收粮,1
3562,收款,1
3563,收据,1
3564,琅琅的,1
3565,收恰,1
3566,收回,1
3567,撕下,1
3568,教育培养,1
3569,玉米面,1
3570,斯斯文文,1
3571,斯文,1
3572,斯大林,1
3573,断送,1
3574,断续,1
3575,断绝往来,1
3576,独立,1
3577,断线风筝,1
3578,独自,1
3579,断定,1
3580,狭小,1
3581,斩草除根,1
3582,新党员,1
3583,斥责,1
3584,斜靠,1
3585,斜阳,1
3586,斜睨,1
3587,狭隘,1
3588,斗地主,1
3589,斑驳,1
3590,斑白,1
3591,斑斑点点,1
3592,斋舍,1
3593,斋来,1
3594,文雅地,1
3595,文雅,1
3596,斟酌,1
3597,新兴,1
3598,新华门,1
3599,独善其身,1
3600,旗号,1
3601,旋风,1
3602,狂烈,1
3603,旅行,1
3604,狂笑,1
3605,狂飙,1
3606,旁证,1
3607,旁观,1
3608,旁若无人,1
3609,狂饮,1
3610,施以,1
3611,狐仙,1
3612,狗儿,1
3613,方程式,1
3614,狗叫声,1
3615,方圆,1
3616,狗子,1
3617,狞笑,1
3618,新鲜空气,1
3619,狠狠心,1
3620,新馆,1
3621,狡辩,1
3622,新生,1
3623,新欢,1
3624,新形势下,1
3625,新媳妇,1
3626,独力,1
3627,文采,1
3628,狱卒,1
3629,文说,1
3630,狱里常,1
3631,数年,1
3632,数十年,1
3633,数倍,1
3634,敬重,1
3635,献功,1
3636,敬若神明,1
3637,敬爱,1
3638,敬意,1
3639,献媚,1
3640,敦厚,1
3641,散队,1
3642,献朵,1
3643,献殷勤,1
3644,散布,1
3645,散发出,1
3646,散发传单,1
3647,猴帽,1
3648,散去,1
3649,率直,1
3650,散会,1
3651,敞着,1
3652,敝校,1
3653,教课,1
3654,教诲,1
3655,玉器,1
3656,玉桂,1
3657,教育界,1
3658,数着,1
3659,王丕,1
3660,敲击,1
3661,敲开,1
3662,文竹,1
3663,狼狈逃窜,1
3664,狼脸,1
3665,猎人,1
3666,文明,1
3667,文帝,1
3668,文学家,1
3669,猛不防,1
3670,猛冲,1
3671,文具,1
3672,文俞淑秀,1
3673,猛然间,1
3674,文书,1
3675,猜不着,1
3676,整队,1
3677,猜来猜去,1
3678,猜测,1
3679,整日,1
3680,整整齐齐,1
3681,猜疑,1
3682,猝不及防,1
3683,猥地,1
3684,敲门,1
3685,敲起来,1
3686,猪圈,1
3687,敲来敲去,1
3688,敲打,1
3689,敲墙,1
3690,撒谎,1
3691,瓮声瓮气,1
3692,撇撇想,1
3693,排列,1
3694,掏西,1
3695,留情,1
3696,掌灯,1
3697,留胡子,1
3698,掌心,1
3699,畜生,1
3700,掉过头来,1
3701,略施,1
3702,疆场,1
3703,疏影,1
3704,疏忽,1
3705,排列成,1
3706,掀开,1
3707,掀不开,1
3708,捻小灯,1
3709,捻亮,1
3710,捱着,1
3711,疏落,1
3712,捧腹大笑,1
3713,疏远,1
3714,捣碎,1
3715,捣乱,1
3716,疑团,1
3717,换来,1
3718,换成,1
3719,掀动,1
3720,排山倒海,1
3721,排成,1
3722,排演,1
3723,接说,1
3724,接见,1
3725,接济,1
3726,接替,1
3727,接头,1
3728,接坐,1
3729,接吻,1
3730,接君,1
3731,接口,1
3732,接受批评,1
3733,畅谈,1
3734,接出,1
3735,接信,1
3736,留吃,1
3737,接上头,1
3738,接上,1
3739,留学,1
3740,留得,1
3741,探照灯,1
3742,探头探脑,1
3743,留得青山在,1
3744,留心,1
3745,探向,1
3746,留恋,1
3747,排除,1
3748,排队,1
3749,排长,1
3750,换干,1
3751,疑心,1
3752,损害,1
3753,损伤,1
3754,振振有词,1
3755,振奋起来,1
3756,振奋,1
3757,痕迹,1
3758,痛处,1
3759,挨考,1
3760,痛爱,1
3761,挨打受骂,1
3762,痛痛快快,1
3763,挨得,1
3764,挨宰,1
3765,挨到,1
3766,挨一棒,1
3767,痛苦万分,1
3768,痛起来,1
3769,挥拳,1
3770,挥发,1
3771,挤进,1
3772,挤满,1
3773,挤挤,1
3774,挤出,1
3775,挣钱,1
3776,齐步,1
3777,痴情,1
3778,挣得,1
3779,挡往,1
3780,瘟疫,1
3781,挺不住,1
3782,画得,1
3783,病痛,1
3784,挺大,1
3785,捕来,1
3786,捕捉,1
3787,捕到,1
3788,捏信,1
3789,疯子,1
3790,疯撒穷,1
3791,捉露,1
3792,捉摸不定,1
3793,疲惫不堪,1
3794,疾行,1
3795,捉人,1
3796,疾速,1
3797,捆好,1
3798,捂着脸,1
3799,疾驰,1
3800,病体,1
3801,病倒,1
3802,病好,1
3803,病态,1
3804,挺重,1
3805,挺身而出,1
3806,挺起,1
3807,挺行,1
3808,挺秀,1
3809,病找,1
3810,挺气,1
3811,挺挺,1
3812,病病,1
3813,男高音,1
3814,接连不断,1
3815,男监,1
3816,生好,1
3817,生小孩,1
3818,摆满,1
3819,生日,1
3820,生样,1
3821,生根,1
3822,生死关头,1
3823,摆半,1
3824,生活状况,1
3825,摄人,1
3826,生火,1
3827,携带,1
3828,搭音,1
3829,搭起,1
3830,搭讪,1
3831,生物系,1
3832,搭理,1
3833,搬过,1
3834,搬走,1
3835,生猪肉,1
3836,搬会,1
3837,搞糟,1
3838,生硬,1
3839,生米煮成熟饭,1
3840,生起,1
3841,生身母亲,1
3842,生长,1
3843,摆轻,1
3844,搔首,1
3845,生命力,1
3846,生产关系,1
3847,撇撇嘴,1
3848,撇开,1
3849,摸黑,1
3850,摸鱼,1
3851,摸透,1
3852,摸索,1
3853,瓷缸,1
3854,摸不着头脑,1
3855,摩登,1
3856,摧毁,1
3857,甘下,1
3858,摘青,1
3859,摘起,1
3860,摘去,1
3861,甚大,1
3862,摔倒,1
3863,摔伤,1
3864,摔下去,1
3865,摊子,1
3866,摇起,1
3867,甚明,1
3868,甜丝丝,1
3869,甜美,1
3870,生下,1
3871,生不起,1
3872,摇手,1
3873,摇尾乞怜,1
3874,生产力,1
3875,狂怒,1
3876,搔头,1
3877,用大,1
3878,电线杆,1
3879,描得,1
3880,电话机,1
3881,掺到,1
3882,措施,1
3883,掩藏不住,1
3884,掩着,1
3885,掩盖着,1
3886,电车站,1
3887,掩护着,1
3888,电铃,1
3889,掩住,1
3890,男中音,1
3891,推让,1
3892,推站,1
3893,男同志,1
3894,男子气,1
3895,推推,1
3896,男客,1
3897,推带,1
3898,男有,1
3899,推到,1
3900,推出,1
3901,推了,1
3902,推下去,1
3903,推上,1
3904,男男女女,1
3905,提不上,1
3906,用功读书,1
3907,提他,1
3908,电快,1
3909,搅得,1
3910,用大手,1
3911,用带,1
3912,援军,1
3913,用心听,1
3914,用无神,1
3915,揭破,1
3916,用笔,1
3917,揩去,1
3918,握紧拳头,1
3919,握紧,1
3920,用纱帕,1
3921,用草,1
3922,插进来,1
3923,甩不掉,1
3924,插言,1
3925,插口,1
3926,插不上,1
3927,提高觉悟,1
3928,田庄,1
3929,田赋,1
3930,由旧,1
3931,由林红,1
3932,提着,1
3933,电影,1
3934,提心吊胆,1
3935,电影吧,1
3936,提倡,1
3937,坑里,1
3938,般架,1
3939,荒淫无耻,1
3940,他怕,1
3941,他念林,1
3942,他床,1
3943,他常去,1
3944,他常,1
3945,铁心,1
3946,铁石,1
3947,他头,1
3948,他大杯,1
3949,他嚅动,1
3950,他准,1
3951,他全,1
3952,他拉着,1
3953,他俩,1
3954,他伏,1
3955,他举,1
3956,他东,1
3957,铁石心肠,1
3958,仓房,1
3959,铁路局,1
3960,从那以后,1
3961,从这以后,1
3962,从轻处理,1
3963,从现在起,1
3964,从狱,1
3965,铁路线,1
3966,他会,1
3967,他拉过,1
3968,他时,1
3969,他望,1
3970,仪容,1
3971,仪仗队,1
3972,以眼还眼,1
3973,以牙还牙,1
3974,以有,1
3975,钢盔,1
3976,钥匙,1
3977,以北,1
3978,钦佩,1
3979,以内,1
3980,钮扣,1
3981,钱少,1
3982,以上,1
3983,令人难忘,1
3984,令人神往,1
3985,令人兴奋,1
3986,钱庄,1
3987,代表性,1
3988,钻研,1
3989,铁丝,1
3990,仙丹,1
3991,他闭,1
3992,他紧,1
3993,他生,1
3994,他治下,1
3995,铁床,1
3996,他本,1
3997,铁道,1
3998,铁青,1
3999,铅板,1
4000,从未,1
4001,仁丹,1
4002,人马,1
4003,人饭,1
4004,人额,1
4005,人非,1
4006,人露,1
4007,人陷,1
4008,错过,1
4009,人问,1
4010,人语,1
4011,人见,1
4012,锣来,1
4013,人血手,1
4014,人花,1
4015,锣鼓喧天,1
4016,人而同,1
4017,锻炼身体,1
4018,人紧,1
4019,镂刻,1
4020,镇压,1
4021,人站,1
4022,镇定,1
4023,人白,1
4024,人生观,1
4025,镜框,1
4026,人玩鸟,1
4027,镣铐,1
4028,仁慈,1
4029,仪式,1
4030,仁正,1
4031,今个,1
4032,从心,1
4033,铜板,1
4034,铜钟,1
4035,从头,1
4036,从大,1
4037,铡刀,1
4038,从今以后,1
4039,银汉,1
4040,从不,1
4041,从上到下,1
4042,仍鼓,1
4043,银灰色,1
4044,银白色,1
4045,仍想,1
4046,仍不大,1
4047,介绍信,1
4048,介绍书,1
4049,银行家,1
4050,铺上,1
4051,铺子,1
4052,今所计,1
4053,铿锵有力,1
4054,锁不住,1
4055,锁好,1
4056,锁链,1
4057,今复,1
4058,锅盖,1
4059,锅里,1
4060,人燕,1
4061,钟声,1
4062,仰望,1
4063,里长,1
4064,伸懒腰,1
4065,伸得,1
4066,伸展,1
4067,伸向,1
4068,里静,1
4069,重不重,1
4070,伸冤,1
4071,重伤,1
4072,重刑,1
4073,重前,1
4074,伯伯,1
4075,伸着,1
4076,伫立,1
4077,伪满,1
4078,重地,1
4079,伤饿,1
4080,伤重,1
4081,伤轻,1
4082,伤说,1
4083,伤站,1
4084,伤痛,1
4085,伤痕,1
4086,伤心地,1
4087,重庆,1
4088,伤害,1
4089,伪装,1
4090,伸长,1
4091,里查,1
4092,里屋,1
4093,住小南,1
4094,酒王,1
4095,酒疯,1
4096,酒窝,1
4097,酒色财气,1
4098,住嘴,1
4099,酒醒,1
4100,住北屋,1
4101,住利通,1
4102,酣歌,1
4103,低温,1
4104,酬谢,1
4105,低慌悚,1
4106,酷刑,1
4107,醉人,1
4108,醉心,1
4109,低凹,1
4110,醒劲,1
4111,醒悟,1
4112,采着,1
4113,里东,1
4114,里响,1
4115,但争,1
4116,里头,1
4117,佃农,1
4118,似笑非笑,1
4119,似是而非,1
4120,伤女,1
4121,伤处,1
4122,重感冒,1
4123,传过来,1
4124,会则,1
4125,会党,1
4126,会儿,1
4127,野菜,1
4128,金丝,1
4129,金发女郎,1
4130,众星捧月,1
4131,休止,1
4132,金粉,1
4133,休养,1
4134,金銮殿,1
4135,金黄色,1
4136,企图,1
4137,针刺,1
4138,任玉桂送,1
4139,任玉桂家,1
4140,任玉桂原,1
4141,针在,1
4142,任玉彬长,1
4143,针线,1
4144,钉住,1
4145,钉梢,1
4146,钓竿,1
4147,价钱,1
4148,价值,1
4149,仲夏夜,1
4150,仰脸,1
4151,野火烧不尽,1
4152,仰头望,1
4153,会同,1
4154,会师,1
4155,传达,1
4156,传起,1
4157,传统,1
4158,传看,1
4159,重担,1
4160,传条,1
4161,传播,1
4162,传扬,1
4163,重浊,1
4164,传奇,1
4165,传嚷,1
4166,传向,1
4167,重病,1
4168,传到,1
4169,传出,1
4170,伟大领袖,1
4171,重视,1
4172,会钞,1
4173,会越,1
4174,会谈,1
4175,重重地,1
4176,会缝,1
4177,会替,1
4178,会描,1
4179,会意,1
4180,会恼,1
4181,野外,1
4182,会场,1
4183,酒才,1
4184,人满,1
4185,人民武装,1
4186,二十多岁,1
4187,二十多,1
4188,二十块,1
4189,二十四岁,1
4190,二十几岁,1
4191,二十六七岁,1
4192,二十八岁,1
4193,二十位,1
4194,二十五六岁,1
4195,问热,1
4196,问燕天,1
4197,二十个,1
4198,二十多里,1
4199,二十三岁,1
4200,二十七,1
4201,二十一二岁,1
4202,二十,1
4203,二分之一,1
4204,问病,1
4205,问痛,1
4206,二三百,1
4207,二万五千里,1
4208,问站,1
4209,事飞,1
4210,事问,1
4211,事郁彬,1
4212,二十三,1
4213,二十岁,1
4214,二回,1
4215,二女儿,1
4216,五千年,1
4217,五十岁,1
4218,五十多岁,1
4219,五十九,1
4220,问冷,1
4221,五六岁,1
4222,问出,1
4223,五六个,1
4224,五全,1
4225,五九,1
4226,问华伤,1
4227,五七,1
4228,问号,1
4229,云黑,1
4230,问宋,1
4231,于学忠,1
4232,二门,1
4233,问家,1
4234,二话不说,1
4235,二者,1
4236,二级,1
4237,二百多,1
4238,二百块,1
4239,问案,1
4240,问次,1
4241,问正,1
4242,二字,1
4243,问老江,1
4244,问讯,1
4245,事竟,1
4246,事空,1
4247,间俏声,1
4248,争权夺利,1
4249,间隔,1
4250,争吵,1
4251,争名夺利,1
4252,闷人,1
4253,闷声闷气,1
4254,闷头,1
4255,乱蓬蓬,1
4256,闹不清,1
4257,乱来,1
4258,乱搞,1
4259,乱喊乱叫,1
4260,乱喊,1
4261,乱哄哄,1
4262,乱乱哄哄,1
4263,乱七八糟,1
4264,买菜,1
4265,买花,1
4266,闹个,1
4267,买回来,1
4268,买卖,1
4269,买包,1
4270,买办,1
4271,书页,1
4272,书记,1
4273,闹情绪,1
4274,闲谈,1
4275,五卅,1
4276,争风吃醋,1
4277,事不宜迟,1
4278,事瞒,1
4279,事真太少,1
4280,事看,1
4281,事物,1
4282,事来,1
4283,事故,1
4284,事挺难,1
4285,事想求,1
4286,事想,1
4287,问跑,1
4288,事恼,1
4289,事总想,1
4290,事干,1
4291,事常,1
4292,事少,1
4293,事实证明,1
4294,事实上,1
4295,问题解答,1
4296,事多,1
4297,闯入,1
4298,事务性,1
4299,事务,1
4300,事前,1
4301,事全,1
4302,闲聊,1
4303,事使,1
4304,事事,1
4305,事不太忙,1
4306,人流,1
4307,五口,1
4308,五四运动,1
4309,长真俊人,1
4310,长短,1
4311,人动,1
4312,人力车,1
4313,人出,1
4314,长空,1
4315,人使,1
4316,人传,1
4317,人会会,1
4318,长脸,1
4319,长蛇,1
4320,人事,1
4321,人名,1
4322,人之多,1
4323,人不费,1
4324,人不知,1
4325,人不坏,1
4326,人不党,1
4327,人不像,1
4328,人一见,1
4329,人一,1
4330,亲近,1
4331,亲自参加,1
4332,长袍马褂,1
4333,长谈,1
4334,长长的,1
4335,人世,1
4336,人名告,1
4337,人因,1
4338,人坏,1
4339,长久以来,1
4340,人比,1
4341,长出,1
4342,人架,1
4343,长到,1
4344,人敢,1
4345,长坂坡,1
4346,人情,1
4347,长夜,1
4348,人性,1
4349,人怕,1
4350,长安,1
4351,长年,1
4352,人往,1
4353,长春,1
4354,人少,1
4355,人小,1
4356,人官,1
4357,人妈,1
4358,人好,1
4359,人头,1
4360,人太,1
4361,长气,1
4362,人多,1
4363,人声鼎沸,1
4364,长沙,1
4365,人堆,1
4366,亲生,1
4367,长高,1
4368,门下,1
4369,亲手,1
4370,交换意见,1
4371,交情,1
4372,闪耀,1
4373,交在,1
4374,闪耀着,1
4375,闪身,1
4376,交上去,1
4377,交上,1
4378,闭上嘴,1
4379,亚细亚,1
4380,亚北,1
4381,井陉,1
4382,闭目养神,1
4383,闭眼,1
4384,闭门读书,1
4385,五鼠,1
4386,五颜六色,1
4387,五颜,1
4388,闭门造车,1
4389,问世,1
4390,五言绝句,1
4391,五矿,1
4392,问买,1
4393,五百五十万,1
4394,五点,1
4395,问些,1
4396,五块,1
4397,交横,1
4398,问人,1
4399,交流,1
4400,交织,1
4401,亲戚朋友,1
4402,亲戚家,1
4403,门坎,1
4404,门扇,1
4405,门来,1
4406,亲娘,1
4407,亲妮,1
4408,亲妈,1
4409,门楼,1
4410,门洞,1
4411,门牌号,1
4412,亮闪闪,1
4413,亮开,1
4414,亮头,1
4415,门窗,1
4416,亭子间,1
4417,享起,1
4418,享着,1
4419,门铁,1
4420,门限,1
4421,交际花,1
4422,交锋,1
4423,交道口,1
4424,交还给,1
4425,交谈,1
4426,闪光,1
4427,闪出,1
4428,闪现,1
4429,酒味,1
4430,住西,1
4431,酒不醉,1
4432,退守,1
4433,全体人员,1
4434,全体一致,1
4435,退缩,1
4436,全人类,1
4437,退还,1
4438,退避三舍,1
4439,送上,1
4440,送亲,1
4441,入耳,1
4442,送出,1
4443,入席,1
4444,退伍,1
4445,入口处,1
4446,党羽,1
4447,送回,1
4448,坑死,1
4449,送情,1
4450,送条,1
4451,党留,1
4452,送死,1
4453,送活,1
4454,送礼,1
4455,党性,1
4456,党团员,1
4457,送草,1
4458,送去,1
4459,全使,1
4460,追霞,1
4461,追随着,1
4462,全读,1
4463,迷魂阵,1
4464,全美,1
4465,迸出,1
4466,全笑,1
4467,全站,1
4468,迸裂,1
4469,全痛,1
4470,全用,1
4471,全球,1
4472,全班,1
4473,全校学生,1
4474,追事,1
4475,全成,1
4476,全忘,1
4477,全心全意,1
4478,追时,1
4479,全对,1
4480,追求,1
4481,追着,1
4482,追认,1
4483,追过去,1
4484,全四零五散,1
4485,全叫,1
4486,全区,1
4487,全包,1
4488,追进,1
4489,党党,1
4490,党作,1
4491,党会,1
4492,送过,1
4493,光伏,1
4494,先驱者,1
4495,先长吁,1
4496,选到,1
4497,先跑,1
4498,选课,1
4499,先读,1
4500,先请,1
4501,先说,1
4502,先看,1
4503,透不过气,1
4504,先点,1
4505,透过来,1
4506,先是,1
4507,透进来,1
4508,先去,1
4509,先前,1
4510,递削,1
4511,先一老,1
4512,递菜,1
4513,递酒,1
4514,途艰,1
4515,充塞着,1
4516,充分准备,1
4517,通县,1
4518,通地响,1
4519,兄弟姐妹,1
4520,光会,1
4521,全贴,1
4522,光作,1
4523,光喝,1
4524,免得,1
4525,克服,1
4526,克制不住,1
4527,送饭,1
4528,适之,1
4529,适才,1
4530,逃出,1
4531,逃命,1
4532,逃命要紧,1
4533,逃杀,1
4534,逃来,1
4535,光秃秃,1
4536,光祖,1
4537,光着头,1
4538,光着,1
4539,光王,1
4540,光照,1
4541,逃犯,1
4542,光泽,1
4543,逃窜,1
4544,光有,1
4545,光景,1
4546,逃起,1
4547,光明,1
4548,逃遁,1
4549,光头,1
4550,光圈,1
